-4.080948069612973e-05,0.013507334878384541
9.281643803964518e-05,-0.11180889291516505
0.0001487175733526489,-0.14339756464349748
1.4588514765450843e-05,-0.026491122084859944
-1.157084354010206e-06,-0.044432341439120546
5.017334011991738e-06,-0.030666162216588844
3.536809603480558e-05,-0.10565094768967724
5.251857390032029e-05,-0.08268406812017935
0.0001424626484646216,-0.10522939652832865
-2.880163514934354e-05,0.026032252071526336
3.5912990439183973e-05,-0.07759886188131182
8.875720129707294e-05,-0.06317964429309474
0.000147571696824505,-0.15213256186029492
-6.108924016117374e-06,-0.051159736809965224
-4.223138862991364e-05,0.050463579589386
0.00010764894045884036,-0.14446452635287382
-5.49372342871067e-05,-0.006125523135540025
3.936044913507126e-05,-0.06803801268124385
-3.68191007724714e-05,-0.028115993857895604
3.186578941018091e-05,-0.07852400283077082
1.1983723551562791e-05,-0.035914609994891246
-9.907087036908851e-05,0.019582843903898504
4.910878355685471e-05,-0.08101906768526364
3.13277588083116e-05,-0.0672390046384857
-1.2785579344863025e-05,-0.03400100026981656
-5.244669407112719e-06,0.017658035439737877
6.318346880806647e-05,-0.12979778340828882
-0.00012971752155275588,0.11935263488037888
9.369770587862707e-05,-0.14020254014956207
-4.154473982781553e-05,-0.002529595997147387
-5.088054187739199e-05,-0.05042256975459062
4.887097183980891e-05,-0.1831542982459082
6.772227023255274e-05,-0.07970593737916157
-1.1685265897209941e-05,-0.007878423035250808
-1.6112439276010584e-05,0.01968485371186257
9.317622668367357e-05,-0.09113499409535966
3.092936778522815e-05,-0.046157016509156566
7.69074326285261e-05,-0.06798727389452534
-3.701228666414559e-05,-0.03170113945099758
9.516961806216176e-05,-0.13266291540467984
-3.401004918822495e-06,0.011506280554925996
5.029399806271968e-05,-0.10809876767182744
-0.00011324912605016431,0.03421927187980664
0.00011631861602906174,-0.06370072501159973
4.348972881158632e-05,-0.0899494505929136
7.18035424314683e-05,-0.08420279468762698
3.5112091688224753e-05,-0.06809743811907792
4.1122870858218455e-05,-0.1329605218058595
4.7973756957255574e-05,-0.0844548207726266
-0.00011212875523830285,0.033744313067975665
4.95801008327446e-05,-0.06154014453516985
3.825833711986842e-05,-0.057899966861872015
-3.504407241472127e-05,0.004804772648974044
8.535573002337406e-06,-0.02093456977273087
1.3010716921936733e-05,0.003032185962821697
-3.8373907472124186e-05,0.017874447227319113
-3.3664798821844415e-05,0.031527059459460834
4.144779029869407e-06,-0.0030904764826777792
3.997833769513191e-06,-0.03273142484870546
0.0001857502877303631,-0.14982272029289714
-3.0543273990805984e-05,-0.03057532240979396
8.65764785999719e-05,-0.05273763998084379
8.143203139983385e-05,-0.12599009595992938
0.00011209104123581113,-0.15840979571847885
